sample_id,year,month,day,prov,site,station,latitude,longitude,start_date,end_date,ammonia,do,nitrates,nitrite,phosphate,sal,silicate,water_temp,gravel,mud,rock,sand
4379,2010,5,1,NB / N-B,Scoudouc River,Lobster,46.218937,-64.554866,2010-05-01 00:00:00-03:00,,,8.95,,,,24.1,,12.2,0,0,0,0
4325,2010,5,1,PE / Î-P-É,Mill River,Long Creek,46.763,-64.146667,2010-05-01 00:00:00-03:00,,,11.03,,,,22.5,,15.1,0,0,0,0
4345,2010,5,1,NS / N-É,Pictou,Lyon's Brook,45.67583,-62.74132,2010-05-01 00:00:00-03:00,,,8.06,,,,25.8,,16.8,0,0,0,0
4335,2010,5,1,PE / Î-P-É,Murray River,Machons Point,46.018891,-62.511072,2010-05-01 00:00:00-03:00,,,8.98,,,,29.0,,10.9,0,0,0,0
4308,2010,5,1,NS / N-É,Mabou,MacLean's Point,46.07815,-61.455567,2010-05-01 00:00:00-03:00,,,8.49,,,,19.3,,13.3,0,0,0,0
4311,2010,5,1,NS / N-É,Mabou,MacPhee's Point,46.082867,-61.441933,2010-05-01 00:00:00-03:00,,,7.9,,,,22.0,,15.4,0,0,0,0
4281,2010,5,1,NB / N-B,Desable River,MacQuarries,46.19352777777778,-63.4271388888889,2010-05-01 00:00:00-03:00,,,8.89,,,,25.4,,10.2,0,0,0,0
4421,2010,5,1,NS / N-É,Tatamagouche,Malagash Centre,45.77285,-63.305167,2010-05-01 00:00:00-03:00,,,8.8,,,,27.3,,13.8,0,0,0,0
4250,2010,5,1,NB / N-B,Bouctouche,Marina,46.475972,-64.710486,2010-05-01 00:00:00-03:00,,,8.5,,,,18.9,,12.6,0,0,0,0
4264,2010,5,1,NB / N-B,Caraquet,Marina,47.802127,-64.874018,2010-05-01 00:00:00-03:00,,,8.24,,,,23.6,,12.6,0,0,0,0
4349,2010,5,1,NS / N-É,Pictou,Marina,45.6829,-62.691,2010-05-01 00:00:00-03:00,,,9.13,,,,26.9,,13.9,0,0,0,0
4279,2010,5,1,NB / N-B,Cocagne,Marina Beach Cape,46.35647,-64.573946,2010-05-01 00:00:00-03:00,,,9.57,,,,24.5,,11.3,0,0,0,0
4372,2010,5,1,NB / N-B,Richibouctou,McGuire Beach,46.692181,-64.824549,2010-05-01 00:00:00-03:00,,,9.41,,,,19.9,,9.6,0,0,0,0
4324,2010,5,1,PE / Î-P-É,Mill River,Meggison Creek,46.773778,-64.126831,2010-05-01 00:00:00-03:00,,,9.62,,,,23.6,,14.8,0,0,0,0
4329,2010,5,1,NB / N-B,Miramichi,Middle Island,47.057687,-65.426951,2010-05-01 00:00:00-03:00,,,9.88,,,,13.7,,12.3,0,0,0,0
4319,2010,5,1,PE / Î-P-É,Malpèque Bay,Montgomery Road,46.559339432,-63.711283524,2010-05-01 00:00:00-03:00,,,7.88,,,,27.0,,12.4,0,0,0,0
4367,2010,5,1,NS / N-É,Pugwash,Mundle's,45.8738,-63.653333,2010-05-01 00:00:00-03:00,,,8.8,,,,28.1,,12.8,0,0,0,0
4327,2010,5,1,NB / N-B,Miramichi,Murdock beach,47.074723,-65.33653,2010-05-01 00:00:00-03:00,,,9.85,,,,14.4,,11.4,0,0,0,0
4312,2010,5,1,NS / N-É,Mabou,Murphy's Point,46.07235,-61.413583,2010-05-01 00:00:00-03:00,,,9.72,,,,22.0,,16.2,0,0,0,0
4301,2010,5,1,NB / N-B,Cape Jourimain,Murray Beach,46.18005,-63.985433,2010-05-01 00:00:00-03:00,,,7.7,,,,23.4,,14.9,0,0,0,0
4244,2010,5,1,NS / N-É,Antigonish,Naveen Lane,45.635338,-61.904481,2010-05-01 00:00:00-03:00,,,11.45,,,,15.1,,15.4,0,0,0,0
4288,2010,5,1,NB / N-B,Eel Ground,Nelson Road,46.96865,-65.55928,2010-05-01 00:00:00-03:00,,,10.74,,,,1.7,,10.5,0,0,0,0
4415,2010,5,1,NB / N-B,Tabusintac,Next to bridge,47.331656,-65.009059,2010-05-01 00:00:00-03:00,,,8.67,,,,15.9,,14.3,0,0,0,0
4332,2010,5,1,PE / Î-P-É,Murray River,Nicolle Cove,46.023203,-62.537107,2010-05-01 00:00:00-03:00,,,8.28,,,,27.7,,12.3,0,0,0,0
4330,2010,5,1,NB / N-B,Miramichi,Oak Point,47.116738,-65.266799,2010-05-01 00:00:00-03:00,,,10.28,,,,23.3,,13.3,0,0,0,0
4315,2010,5,1,PE / Î-P-É,Malpèque Bay,Old Ferry Road,46.512100991,-63.888895787,2010-05-01 00:00:00-03:00,,,7.88,,,,25.3,,11.3,0,0,0,0
4273,2010,5,1,NS / N-É,Cheticamp,Opposite Church,46.627867,-61.021067,2010-05-01 00:00:00-03:00,,,9.9,,,,26.7,,9.8,0,0,0,0
4407,2010,5,1,PE / Î-P-É,Summerside,Oyster Launch,46.383956,-63.758716,2010-05-01 00:00:00-03:00,,,9.31,,,,20.3,,14.9,0,0,0,0
4366,2010,5,1,NS / N-É,Pugwash,Pagweak Camp,45.853717,-63.675933,2010-05-01 00:00:00-03:00,,,8.83,,,,27.6,,13.2,0,0,0,0
4427,2010,5,1,NB / N-B,Tracadie,Parc Val Comeau,47.473463,-64.873712,2010-05-01 00:00:00-03:00,,,13.76,,,,4.7,,12.1,0,0,0,0
4353,2010,5,1,PE / Î-P-É,Pinette,Park Boat Launch,46.054833,-62.9105,2010-05-01 00:00:00-03:00,,,9.7,,,,25.9,,10.1,0,0,0,0
4402,2010,5,1,NB / N-B,St-Louis de Kent,Park North,46.75123,-64.951922,2010-05-01 00:00:00-03:00,,,11.4,,,,4.5,,13.1,0,0,0,0
4403,2010,5,1,NB / N-B,St-Louis de Kent,Park South,46.750968,-64.949386,2010-05-01 00:00:00-03:00,,,11.7,,,,5.2,,13.7,0,0,0,0
4260,2010,5,1,PE / Î-P-É,Brudenell-Montague,Parker's Point,46.183691,-62.543005,2010-05-01 00:00:00-03:00,,,9.84,,,,29.2,,7.9,0,0,0,0
4395,2010,5,1,PE / Î-P-É,Souris,Paul Deveau,46.37034,-62.27871,2010-05-01 00:00:00-03:00,,,9.07,,,,25.0,,8.6,0,0,0,0
4393,2010,5,1,PE / Î-P-É,Souris,Paul Gallant 50%,46.35741,-62.27969,2010-05-01 00:00:00-03:00,,,9.37,,,,27.0,,6.7,0,0,0,0
4262,2010,5,1,NB / N-B,Caraquet,Pecherie St-Paul,47.808815,-64.849468,2010-05-01 00:00:00-03:00,,,8.66,,,,25.5,,12.3,0,0,0,0
4269,2010,5,1,NS / N-É,Cheticamp,Pointe a Cochon,46.615083,-61.0237,2010-05-01 00:00:00-03:00,,,9.27,,,,27.0,,7.6,0,0,0,0
4400,2010,5,1,NB / N-B,St-Louis de Kent,Pointe a Donatien,46.746883,-64.970356,2010-05-01 00:00:00-03:00,,,11.4,,,,3.1,,12.2,0,0,0,0
4356,2010,5,1,NB / N-B,Pokemouche,Pointe a Godin,47.68707,-64.8487,2010-05-01 00:00:00-03:00,,,10.44,,,,7.4,,15.5,0,0,0,0
4399,2010,5,1,NB / N-B,St-Louis de Kent,Pointe a Maxime,46.766254,-64.911184,2010-05-01 00:00:00-03:00,,,12.12,,,,11.4,,12.8,0,0,0,0
4331,2010,5,1,NB / N-B,Miramichi,Pointe aux Carr,47.077419,-65.207023,2010-05-01 00:00:00-03:00,,,10.47,,,,17.4,,11.7,0,0,0,0
4389,2010,5,1,NB / N-B,Shippagan,Pointe Brulee,47.754598,-64.724922,2010-05-01 00:00:00-03:00,,,7.9,,,,27.4,,13.6,0,0,0,0
4422,2010,5,1,NB / N-B,Tracadie,Pointe des Ferguson,47.471838,-64.897916,2010-05-01 00:00:00-03:00,,,9.17,,,,26.0,,13.6,0,0,0,0
4358,2010,5,1,NB / N-B,Pokemouche,Pointe des Mazeroles,47.67109,-64.8083,2010-05-01 00:00:00-03:00,,,9.87,,,,24.0,,15.0,0,0,0,0
4346,2010,5,1,NS / N-É,Pictou,Power Plant,45.62596,-62.64932,2010-05-01 00:00:00-03:00,,,7.21,,,,24.2,,24.4,0,0,0,0
4313,2010,5,1,NS / N-É,Mabou,Priest Point,46.073633,-61.405183,2010-05-01 00:00:00-03:00,,,8.53,,,,19.6,,15.8,0,0,0,0
4386,2010,5,1,NB / N-B,Shippagan,Pt. Sauvage,47.732,-64.684004,2010-05-01 00:00:00-03:00,,,7.74,,,,27.5,,14.0,0,0,0,0
4253,2010,5,1,NB / N-B,Bouctouche,Pub by the bridge,46.471865,-64.719819,2010-05-01 00:00:00-03:00,,,9.85,,,,18.9,,14.3,0,0,0,0
4426,2010,5,1,NB / N-B,Tracadie,Quai Val Comeau,47.464352,-64.886087,2010-05-01 00:00:00-03:00,,,11.7,,,,25.2,,12.5,0,0,0,0
4293,2010,5,1,PE / Î-P-É,Hillsborough,Queen Elizabeth Park,46.2482,-63.1535,2010-05-01 00:00:00-03:00,,,9.16,,,,25.6,,9.7,0,0,0,0
4314,2010,5,1,PE / Î-P-É,Malpèque Bay,Ramsay Farm,46.5862,-63.852168,2010-05-01 00:00:00-03:00,,,7.52,,,,25.5,,11.3,0,0,0,0
4280,2010,5,1,NB / N-B,Desable River,Redcliff,46.189055555555555,-63.4369444444444,2010-05-01 00:00:00-03:00,,,10.12,,,,24.0,,10.3,0,0,0,0
4320,2010,5,1,PE / Î-P-É,Mill River,Resort,46.749806,-64.151997,2010-05-01 00:00:00-03:00,,,11.42,,,,22.8,,14.6,0,0,0,0
4261,2010,5,1,PE / Î-P-É,Brudenell-Montague,Richmond Street,46.181156,-62.539139,2010-05-01 00:00:00-03:00,,,10.06,,,,29.0,,8.3,0,0,0,0
4412,2010,5,1,NB / N-B,Tabusintac,Right side of wharf,47.340217,-64.972078,2010-05-01 00:00:00-03:00,,,9.2,,,,19.0,,13.6,0,0,0,0
4291,2010,5,1,PE / Î-P-É,Hillsborough,Rocky Point,46.20736,-63.14716,2010-05-01 00:00:00-03:00,,,9.59,,,,25.6,,9.0,0,0,0,0
4307,2010,5,1,NB / N-B,Lameque,Roger Noel,47.782426,-64.641109,2010-05-01 00:00:00-03:00,,,7.37,,,,26.6,,13.4,0,0,0,0
4417,2010,5,1,NS / N-É,Tatamagouche,Rollie's,45.75675,-63.084417,2010-05-01 00:00:00-03:00,,,8.2,,,,26.6,,13.3,0,0,0,0
4255,2010,5,1,NB / N-B,Bouctouche,Route 11,46.462419,-64.726601,2010-05-01 00:00:00-03:00,,,8.5,,,,19.0,,14.0,0,0,0,0
4267,2010,5,1,NB / N-B,Caraquet,Rue Blanchard,47.817719,-64.99786,2010-05-01 00:00:00-03:00,,,8.2,,,,24.8,,20.7,0,0,0,0
4388,2010,5,1,NB / N-B,Shippagan,Rue Degrace,47.748023,-64.71095,2010-05-01 00:00:00-03:00,,,8.4,,,,27.1,,12.7,0,0,0,0
4376,2010,5,1,NB / N-B,Scoudouc River,Rue Dock,46.220777,-64.552474,2010-05-01 00:00:00-03:00,,,8.13,,,,24.6,,11.4,0,0,0,0
4305,2010,5,1,NB / N-B,Lameque,Rue du Pecheur,47.789535,-64.646046,2010-05-01 00:00:00-03:00,,,6.63,,,,26.8,,13.1,0,0,0,0
4266,2010,5,1,NB / N-B,Caraquet,Rue Dugas,47.777114,-65.029957,2010-05-01 00:00:00-03:00,,,8.25,,,,18.6,,24.4,0,0,0,0
4265,2010,5,1,NB / N-B,Caraquet,Rue Foley,47.794929,-64.942717,2010-05-01 00:00:00-03:00,,,8.53,,,,23.5,,15.6,0,0,0,0
4425,2010,5,1,NB / N-B,Tracadie,Rue McLaughlin,47.489795,-64.885233,2010-05-01 00:00:00-03:00,,,10.01,,,,25.8,,12.3,0,0,0,0
4390,2010,5,1,NB / N-B,Shippagan,Savoy Landing,47.753414,-64.692647,2010-05-01 00:00:00-03:00,,,7.93,,,,26.7,,14.6,0,0,0,0
4247,2010,5,1,NS / N-É,Antigonish,Seabright,45.67237,-61.90695,2010-05-01 00:00:00-03:00,,,9.77,,,,27.9,,9.5,0,0,0,0
4383,2010,5,1,NB / N-B,Shediac River,Seagull,46.270801,-64.574252,2010-05-01 00:00:00-03:00,,,8.77,,,,21.5,,13.7,0,0,0,0
4363,2010,5,1,NS / N-É,Pugwash,Seagull Parking,45.845167000000004,-63.66395,2010-05-01 00:00:00-03:00,,,7.95,,,,27.4,,13.5,0,0,0,0
4360,2010,5,1,NB / N-B,Pokemouche,Sentier NB,47.67381,-64.8209,2010-05-01 00:00:00-03:00,,,11.4,,,,21.0,,15.2,0,0,0,0
4333,2010,5,1,PE / Î-P-É,Murray River,Sharams Point,46.020309,-62.525012,2010-05-01 00:00:00-03:00,,,8.69,,,,28.7,,11.6,0,0,0,0
4284,2010,5,1,NB / N-B,Desable River,Shirley's View,46.188,-63.4228888888889,2010-05-01 00:00:00-03:00,,,10.06,,,,17.3,,11.3,0,0,0,0
4354,2010,5,1,PE / Î-P-É,Pinette,South Branch Wharf,46.053333,-62.9111,2010-05-01 00:00:00-03:00,,,9.35,,,,24.5,,10.2,0,0,0,0
4290,2010,5,1,NB / N-B,Eel Ground,South Esk,46.95805,-65.62209,2010-05-01 00:00:00-03:00,,,10.51,,,,0.0,,10.6,0,0,0,0
4409,2010,5,1,PE / Î-P-É,Summerside,Stavert Point Road,46.357944,-63.731488,2010-05-01 00:00:00-03:00,,,12.97,,,,20.8,,19.0,0,0,0,0
4285,2010,5,1,NB / N-B,Eel Ground,Strawberry Marsh,46.98624,-65.57426,2010-05-01 00:00:00-03:00,,,10.83,,,,2.1,,10.0,0,0,0,0
4340,2010,5,1,NB / N-B,Cap-Pelé,Tedish River,46.22523,-64.29596,2010-05-01 00:00:00-03:00,,,8.8,,,,26.6,,13.4,0,0,0,0
4248,2010,5,1,NS / N-É,Antigonish,Terra Tory Drive,45.65924,-61.913261,2010-05-01 00:00:00-03:00,,,10.55,,,,27.0,,11.6,0,0,0,0
4428,2010,5,1,PE / Î-P-É,Trout River,Thymehill,46.44482,-63.47322,2010-05-01 00:00:00-03:00,,,11.72,,,,24.4,,13.6,0,0,0,0
4394,2010,5,1,PE / Î-P-É,Souris,Tim Campbell,46.36766,-62.28626,2010-05-01 00:00:00-03:00,,,9.61,,,,24.9,,9.2,0,0,0,0
4419,2010,5,1,NS / N-É,Tatamagouche,Tim Horton,45.735417,-63.318383,2010-05-01 00:00:00-03:00,,,7.83,,,,27.2,,15.6,0,0,0,0
4430,2010,5,1,PE / Î-P-É,Trout River,Tommy Gallant,46.448448,-63.465789,2010-05-01 00:00:00-03:00,,,10.07,,,,24.0,,12.5,0,0,0,0
4254,2010,5,1,NB / N-B,Bouctouche,Treatment Plant outlet,46.46733,-64.722576,2010-05-01 00:00:00-03:00,,,9.18,,,,18.7,,13.7,0,0,0,0
4429,2010,5,1,PE / Î-P-É,Trout River,Trout River Park,46.42157,-63.44011,2010-05-01 00:00:00-03:00,,,12.24,,,,10.9,,12.8,0,0,0,0
4431,2010,5,1,PE / Î-P-É,Trout River,Trout River Road,46.458182,-63.461426,2010-05-01 00:00:00-03:00,,,9.02,,,,26.1,,12.2,0,0,0,0
4283,2010,5,1,NB / N-B,Desable River,Visser's,46.192083333333336,-63.4204444444444,2010-05-01 00:00:00-03:00,,,11.7,,,,5.2,,8.9,0,0,0,0
4322,2010,5,1,PE / Î-P-É,Mill River,Waterview Rd.,46.760927,-64.12676,2010-05-01 00:00:00-03:00,,,11.14,,,,23.4,,14.8,0,0,0,0
4292,2010,5,1,PE / Î-P-É,Hillsborough,West River/Causeway,46.188544,-63.232663,2010-05-01 00:00:00-03:00,,,9.35,,,,24.5,,10.3,0,0,0,0
4381,2010,5,1,NB / N-B,Shediac River,Wetland,46.274617,-64.571954,2010-05-01 00:00:00-03:00,,,8.56,,,,24.7,,12.6,0,0,0,0
4398,2010,5,1,NB / N-B,St-Louis de Kent,Wharf,46.757328,-64.917023,2010-05-01 00:00:00-03:00,,,11.58,,,,9.2,,13.1,0,0,0,0
4256,2010,5,1,PE / Î-P-É,Brudenell-Montague,Wightman's Point,46.163516,-62.532719,2010-05-01 00:00:00-03:00,,,10.01,,,,28.0,,7.6,0,0,0,0
4289,2010,5,1,NB / N-B,Eel Ground,Wilson Point,46.96419,-65.59513,2010-05-01 00:00:00-03:00,,,10.82,,,,0.4,,10.4,0,0,0,0
4143,2009,9,1,NB / N-B,Cap-Pelé,Aboujagane River,46.22155,-64.39916,2009-09-01 00:00:00-03:00,,,7.3,,,,20.7,,18.5,0,0,0,0
4046,2009,9,1,PE / Î-P-É,Basin Head,Across Lagoon,46.384835,-62.109143,2009-09-01 00:00:00-03:00,,,9.02,,,,27.9,,16.0,0,0,0,0
4044,2009,9,1,PE / Î-P-É,Basin Head,Across Slipway,46.382572,-62.110019,2009-09-01 00:00:00-03:00,,,8.98,,,,28.0,,16.3,0,0,0,0
4062,2009,9,1,PE / Î-P-É,Brudenell-Montague,Aitken Point,46.172776,-62.547863,2009-09-01 00:00:00-03:00,,,8.68,,,,26.8,,17.6,0,0,0,0
4126,2009,9,1,PE / Î-P-É,Mill River,Al Peter's,46.758934,-64.141007,2009-09-01 00:00:00-03:00,,,12.67,,,,17.5,,16.1,0,0,0,0
4196,2009,9,1,NB / N-B,Shediac River,Albert Gallant,46.279518,-64.572578,2009-09-01 00:00:00-03:00,,,8.23,,,,26.6,,13.9,0,0,0,0
4233,2009,9,1,NB / N-B,Tracadie,Allee des Canards,47.527732,-64.894019,2009-09-01 00:00:00-03:00,,,7.91,,,,28.0,,12.5,0,0,0,0
4092,2009,9,1,NB / N-B,Eel Ground,Anderson's Bridge,46.96733,-65.59996,2009-09-01 00:00:00-03:00,,,10.52,,,,0.0,,14.5,0,0,0,0
4105,2009,9,1,NB / N-B,Cape Jourimain,Annes Acres,46.15355,-63.846567,2009-09-01 00:00:00-03:00,,,8.97,,,,25.0,,11.7,0,0,0,0
4102,2009,9,1,PE / Î-P-É,Hillsborough,Aptose Road,46.219466,-63.113672,2009-09-01 00:00:00-03:00,,,6.82,,,,26.5,,15.9,0,0,0,0
4039,2009,9,1,NS / N-É,Antigonish,Aveline Ave,45.667195,-61.884295,2009-09-01 00:00:00-03:00,,,9.5,,,,21.9,,17.2,0,0,0,0
4218,2009,9,1,PE / Î-P-É,Summerside,Bakers Launch,46.369117,-63.755742,2009-09-01 00:00:00-03:00,,,,,,,,,,0,0,0,0
4224,2009,9,1,NB / N-B,Tabusintac,Bayshore,47.376278,-64.938145,2009-09-01 00:00:00-03:00,,,7.61,,,,23.8,,14.23,0,0,0,0
4122,2009,9,1,PE / Î-P-É,Malpèque Bay,Beech Point,46.494013,-63.747559001,2009-09-01 00:00:00-03:00,,,8.1,,,,26.4,,17.4,0,0,0,0
4057,2009,9,1,NB / N-B,Bouctouche,Behind the takeout,46.469231,-64.714104,2009-09-01 00:00:00-03:00,,,8.0,,,,12.0,,18.4,0,0,0,0
4121,2009,9,1,PE / Î-P-É,Malpèque Bay,Belmont Park,46.5153,-63.8311,2009-09-01 00:00:00-03:00,,,7.56,,,,27.2,,16.8,0,0,0,0
4149,2009,9,1,NS / N-É,River Phillip,Bergman's Point,45.861461,-63.713787,2009-09-01 00:00:00-03:00,,,10.55,,,,26.1,,16.0,0,0,0,0
4139,2009,9,1,PE / Î-P-É,Murray River,Big Basin,46.046019,-62.537162,2009-09-01 00:00:00-03:00,,,8.35,,,,26.3,,20.0,0,0,0,0
4215,2009,9,1,PE / Î-P-É,Summerside,Boardwalk,46.395416,-63.8017,2009-09-01 00:00:00-03:00,,,7.39,,,,24.4,,17.7,0,0,0,0
4159,2009,9,1,NS / N-É,Pictou,Boat Harbour,45.67576,-62.63784,2009-09-01 00:00:00-03:00,,,6.75,,,,23.8,,15.6,0,0,0,0
4128,2009,9,1,PE / Î-P-É,Mill River,Boat Launch,46.780395,-64.112115,2009-09-01 00:00:00-03:00,,,9.08,,,,21.5,,17.4,0,0,0,0
4152,2009,9,1,NS / N-É,River Phillip,Boat Launch,45.85055,-63.739472,2009-09-01 00:00:00-03:00,,,8.51,,,,26.0,,16.0,0,0,0,0
4155,2009,9,1,NS / N-É,Pictou,Boggs Brook,45.64062,-62.72919,2009-09-01 00:00:00-03:00,,,12.3,,,,26.4,,19.4,0,0,0,0
4186,2009,9,1,NB / N-B,Scoudouc River,Breakwater,46.217178,-64.551758,2009-09-01 00:00:00-03:00,,,8.69,,,,24.5,,15.5,0,0,0,0
4079,2009,9,1,NB / N-B,Cocagne,Breau Road,46.36724,-64.61738,2009-09-01 00:00:00-03:00,,,11.47,,,,28.6,,22.4,0,0,0,0
4176,2009,9,1,NS / N-É,Pugwash,Brickyard,45.85025,-63.66695,2009-09-01 00:00:00-03:00,,,9.11,,,,26.8,,17.7,0,0,0,0
4193,2009,9,1,NB / N-B,Shediac River,Bridge in,46.273467,-64.576255,2009-09-01 00:00:00-03:00,,,9.22,,,,26.0,,15.2,0,0,0,0
4189,2009,9,1,NB / N-B,Scoudouc River,Bridge out,46.219562,-64.553471,2009-09-01 00:00:00-03:00,,,9.15,,,,26.4,,15.1,0,0,0,0
4131,2009,9,1,NB / N-B,Miramichi,Burnt Church,47.193236,-65.136361,2009-09-01 00:00:00-03:00,,,8.5,,,,25.5,,18.2,0,0,0,0
4148,2009,9,1,NB / N-B,Cap-Pelé,Camp Ta-Wa-Si,46.1827,-64.11454,2009-09-01 00:00:00-03:00,,,7.9,,,,26.5,,17.5,0,0,0,0
4226,2009,9,1,NS / N-É,Tatamagouche,Cape John,45.79205,-63.103233,2009-09-01 00:00:00-03:00,,,8.83,,,,26.9,,18.6,0,0,0,0
4054,2009,9,1,NB / N-B,Bathurst Harbour,Caron Point,47.65259,-65.62222,2009-09-01 00:00:00-03:00,,,8.2,,,,25.4,,14.6,0,0,0,0
4179,2009,9,1,NB / N-B,Richibouctou,Carson Landing,46.644702,-64.870099,2009-09-01 00:00:00-03:00,,,7.4,,,,21.5,,17.1,0,0,0,0
4076,2009,9,1,NS / N-É,Cheticamp,Causeway,46.60239,-61.0345,2009-09-01 00:00:00-03:00,,,6.68,,,,29.0,,16.6,0,0,0,0
4206,2009,9,1,PE / Î-P-É,Souris,Causeway East (50%),46.35652,-62.27541,2009-09-01 00:00:00-03:00,,,7.35,,,,27.7,,17.5,0,0,0,0
4162,2009,9,1,PE / Î-P-É,Pinette,Causeway North,46.06005,-62.90985,2009-09-01 00:00:00-03:00,,,7.76,,,,24.7,,17.9,0,0,0,0
4161,2009,9,1,PE / Î-P-É,Pinette,Causeway South,46.058533,-62.90725,2009-09-01 00:00:00-03:00,,,7.92,,,,24.0,,17.8,0,0,0,0
4221,2009,9,1,NB / N-B,Tabusintac,Cemetary,47.332778,-64.995865,2009-09-01 00:00:00-03:00,,,8.41,,,,18.6,,15.8,0,0,0,0
4141,2009,9,1,PE / Î-P-É,Murray River,Cemetery,46.008167,-62.514202,2009-09-01 00:00:00-03:00,,,8.29,,,,24.6,,20.9,0,0,0,0
4172,2009,9,1,NB / N-B,Pokemouche,Centre Plein Air,47.67657,-64.84812,2009-09-01 00:00:00-03:00,,,7.73,,,,18.2,,18.3,0,0,0,0
4211,2009,9,1,NB / N-B,St-Louis de Kent,Ch. Ghislain South,46.747258,-64.963693,2009-09-01 00:00:00-03:00,,,8.75,,,,14.9,,16.2,0,0,0,0
4184,2009,9,1,NB / N-B,Richibouctou,Chalet du Havre,46.689667,-64.858834,2009-09-01 00:00:00-03:00,,,8.54,,,,22.5,,18.4,0,0,0,0
4234,2009,9,1,NB / N-B,Tracadie,Chalets des 2 Rivieres,47.51692,-64.899713,2009-09-01 00:00:00-03:00,,,7.71,,,,20.4,,14.1,0,0,0,0
4050,2009,9,1,NB / N-B,Bathurst Harbour,Charlie's,47.65668,-65.6468,2009-09-01 00:00:00-03:00,,,7.85,,,,22.1,,15.2,0,0,0,0
4170,2009,9,1,NB / N-B,Pokemouche,Chemin Arseneau,47.66008,-64.80486,2009-09-01 00:00:00-03:00,,,7.26,,,,25.6,,14.2,0,0,0,0
4083,2009,9,1,NB / N-B,Cocagne,Chemin Belle-Côte,46.33125,-64.58293,2009-09-01 00:00:00-03:00,,,6.08,,,,27.8,,18.7,0,0,0,0
4107,2009,9,1,NB / N-B,Lameque,Chemin Duclos,47.785525,-64.684277,2009-09-01 00:00:00-03:00,,,9.03,,,,26.5,,12.5,0,0,0,0
4191,2009,9,1,NB / N-B,Shediac River,Chez Leo,46.273139,-64.575275,2009-09-01 00:00:00-03:00,,,8.86,,,,26.6,,14.9,0,0,0,0
4201,2009,9,1,NB / N-B,Shippagan,Chiasson Office,47.746584,-64.657552,2009-09-01 00:00:00-03:00,,,8.85,,,,22.5,,12.3,0,0,0,0
4108,2009,9,1,NB / N-B,Lameque,Chrysler 67,47.80085,-64.664486,2009-09-01 00:00:00-03:00,,,8.7,,,,27.8,,12.7,0,0,0,0
4142,2009,9,1,PE / Î-P-É,Murray River,Clows Point,46.048606,-62.52941,2009-09-01 00:00:00-03:00,,,8.42,,,,22.2,,18.6,0,0,0,0
4080,2009,9,1,NB / N-B,Cocagne,Cocagne Marina,46.332469,-64.624657,2009-09-01 00:00:00-03:00,,,8.14,,,,18.2,,21.2,0,0,0,0
4147,2009,9,1,NB / N-B,Cap-Pelé,Comeau Point,46.172,-64.14977,2009-09-01 00:00:00-03:00,,,6.87,,,,25.8,,18.1,0,0,0,0
4073,2009,9,1,NS / N-É,Cheticamp,Coop,46.6243,-61.017433,2009-09-01 00:00:00-03:00,,,8.26,,,,27.8,,16.6,0,0,0,0
4220,2009,9,1,NB / N-B,Tabusintac,Covedell Rd.,47.330701,-64.972889,2009-09-01 00:00:00-03:00,,,9.46,,,,20.9,,15.6,0,0,0,0
4175,2009,9,1,NS / N-É,Pugwash,Crescent Beach,45.8547,-63.66575,2009-09-01 00:00:00-03:00,,,8.54,,,,27.0,,17.0,0,0,0,0
4052,2009,9,1,NB / N-B,Bathurst Harbour,Daly Point,47.63957,-65.61709,2009-09-01 00:00:00-03:00,,,7.31,,,,22.9,,14.9,0,0,0,0
4173,2009,9,1,NS / N-É,Pugwash,Doherty Creek,45.814,-63.659167,2009-09-01 00:00:00-03:00,,,7.76,,,,26.2,,17.7,0,0,0,0
4243,2009,9,1,PE / Î-P-É,Trout River,Douglas Road,46.45854,-63.46931,2009-09-01 00:00:00-03:00,,,12.16,,,,23.9,,18.6,0,0,0,0
4051,2009,9,1,NB / N-B,Bathurst Harbour,Downtown Causeway,47.61966,-65.66146,2009-09-01 00:00:00-03:00,,,8.15,,,,20.5,,14.9,0,0,0,0
4158,2009,9,1,NS / N-É,Pictou,East Side Causeway,45.669717,-62.7275,2009-09-01 00:00:00-03:00,,,8.07,,,,26.8,,17.8,0,0,0,0
4109,2009,9,1,NB / N-B,Lameque,Eco Parc,47.799472,-64.65711,2009-09-01 00:00:00-03:00,,,8.23,,,,26.4,,12.7,0,0,0,0
4040,2009,9,1,NS / N-É,Antigonish,Eden,45.659083,-61.909083,2009-09-01 00:00:00-03:00,,,8.88,,,,23.2,,16.9,0,0,0,0
4093,2009,9,1,NB / N-B,Eel Ground,Eel Ground,46.9639,-65.62628,2009-09-01 00:00:00-03:00,,,8.7,,,,,,18.0,0,0,0,0
4103,2009,9,1,NB / N-B,Cape Jourimain,End of Wharf Rd,46.16837,-63.936214,2009-09-01 00:00:00-03:00,,,8.49,,,,24.9,,12.8,0,0,0,0
4207,2009,9,1,PE / Î-P-É,Souris,Ferry 100%,46.35102,-62.2504,2009-09-01 00:00:00-03:00,,,7.11,,,,26.4,,17.1,0,0,0,0
4075,2009,9,1,NS / N-É,Cheticamp,Fiset Brook,46.598533,-61.022583,2009-09-01 00:00:00-03:00,,,6.67,,,,28.2,,16.4,0,0,0,0
