Year,Site code,Province,Latitude,Longitude,River name,Fishing area,CGNDB,Avg. water temperature at shore,English common name,French common name,Scientific name,ITIS TSN,Specimens measured,Avg. length (mm),Length type
1973,39,New Brunswick,47.978,-67.935,North Branch Kedgwick River,SFA15,DABWE,18.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,214,,total
1973,16,New Brunswick,47.654,-66.729,Northwest Upsalquitch River,SFA15,DAYFA,14.0,American eel,anguille d'Amérique,Anguilla rostrata,161127,3,,total
1973,16,New Brunswick,47.654,-66.729,Northwest Upsalquitch River,SFA15,DAYFA,14.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,73,61.904,fork
1973,16,New Brunswick,47.654,-66.729,Northwest Upsalquitch River,SFA15,DAYFA,14.0,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,2,,fork
1973,16,New Brunswick,47.654,-66.729,Northwest Upsalquitch River,SFA15,DAYFA,14.0,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,44,,fork
1973,16,New Brunswick,47.654,-66.729,Northwest Upsalquitch River,SFA15,DAYFA,14.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,3,,total
1973,17,New Brunswick,47.609,-66.799,Northwest Upsalquitch River,SFA15,DAYFA,16.0,American eel,anguille d'Amérique,Anguilla rostrata,161127,2,,total
1973,17,New Brunswick,47.609,-66.799,Northwest Upsalquitch River,SFA15,DAYFA,16.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,81,63.617,fork
1973,17,New Brunswick,47.609,-66.799,Northwest Upsalquitch River,SFA15,DAYFA,16.0,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,3,,fork
1973,17,New Brunswick,47.609,-66.799,Northwest Upsalquitch River,SFA15,DAYFA,16.0,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,32,,fork
1973,17,New Brunswick,47.609,-66.799,Northwest Upsalquitch River,SFA15,DAYFA,16.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,13,,total
1973,21,New Brunswick,47.613,-67.043,Northwest Upsalquitch River,SFA15,DAYFA,19.9,American eel,anguille d'Amérique,Anguilla rostrata,161127,3,,total
1973,21,New Brunswick,47.613,-67.043,Northwest Upsalquitch River,SFA15,DAYFA,19.9,Appalachian brook crayfish,,,97343,6,,fork
