L'année,Nom du site,Province,Latitude,Longitude,Nom de la rivière,Zone de pêche,ONGC,Température moyenne de l'eau sur le rivage,Nom commun en anglais,Nom commun en français,Nom scientifique,ITIS TSN,Spécimens mesurés,Longueur moyenne (mm),Type de longueur
2023,120,New Brunswick,46.681633,-66.970950,Burnthill Brook,SFA16,DASOG,13.100,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,96.000,fork
2023,120,New Brunswick,46.681633,-66.970950,Burnthill Brook,SFA16,DASOG,13.100,Sculpin (non specific),,,167196,24,71.625,fork
2023,121,New Brunswick,46.758583,-66.839900,Clearwater Brook,SFA16,DAGDP,15.700,Atlantic salmon,saumon atlantique,Salmo salar,161996,43,57.233,fork
2023,121,New Brunswick,46.758583,-66.839900,Clearwater Brook,SFA16,DAGDP,15.700,Sculpin (non specific),,,167196,7,71.143,fork
2023,129,New Brunswick,46.550433,-67.044217,McKiel Brook,SFA16,DANOV,14.300,Atlantic salmon,saumon atlantique,Salmo salar,161996,32,91.844,fork
2023,129,New Brunswick,46.550433,-67.044217,McKiel Brook,SFA16,DANOV,14.300,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,70.000,fork
2023,129,New Brunswick,46.550433,-67.044217,McKiel Brook,SFA16,DANOV,14.300,Sculpin (non specific),,,167196,1,82.000,fork
2023,145,New Brunswick,46.979583,-66.478117,North PoleStream,SFA16,DAZMQ,9.600,Atlantic salmon,saumon atlantique,Salmo salar,161996,26,101.885,fork
2023,147,New Brunswick,46.967850,-66.370083,Lower North Branch Little Southwest Miramichi River,SFA16,DAUNV,16.500,Atlantic salmon,saumon atlantique,Salmo salar,161996,31,70.226,fork
2023,147,New Brunswick,46.967850,-66.370083,Lower North Branch Little Southwest Miramichi River,SFA16,DAUNV,16.500,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,139.000,fork
2023,153,New Brunswick,47.093933,-66.312617,South Branch Big Sevogle River,SFA16,DAIKJ,11.600,Atlantic salmon,saumon atlantique,Salmo salar,161996,7,105.000,fork
2023,153,New Brunswick,47.093933,-66.312617,South Branch Big Sevogle River,SFA16,DAIKJ,11.600,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,94.667,fork
2023,186,New Brunswick,46.821267,-66.643167,Dungarvon River,SFA16,DALFL,16.200,Atlantic salmon,saumon atlantique,Salmo salar,161996,41,76.073,fork
2023,186,New Brunswick,46.821267,-66.643167,Dungarvon River,SFA16,DALFL,16.200,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,4,83.500,fork
2023,20,New Brunswick,47.191938,-65.905869,Little River,SFA16,DAQFK,12.300,Atlantic salmon,saumon atlantique,Salmo salar,161996,37,72.189,fork
2023,20,New Brunswick,47.191938,-65.905869,Little River,SFA16,DAQFK,12.300,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,2,74.000,fork
2023,20,New Brunswick,47.191938,-65.905869,Little River,SFA16,DAQFK,12.300,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,107.000,fork
2023,212,New Brunswick,46.318986,-66.288583,Cains River,SFA16,DAYOM,18.700,Atlantic salmon,saumon atlantique,Salmo salar,161996,1,80.000,fork
2023,212,New Brunswick,46.318986,-66.288583,Cains River,SFA16,DAYOM,18.700,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,3,62.000,fork
2023,214,New Brunswick,46.791367,-66.477500,Renous River,SFA16,DAXAN,22.300,Atlantic salmon,saumon atlantique,Salmo salar,161996,12,65.500,fork
2023,214,New Brunswick,46.791367,-66.477500,Renous River,SFA16,DAXAN,22.300,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,2,59.000,fork
2023,214,New Brunswick,46.791367,-66.477500,Renous River,SFA16,DAXAN,22.300,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,1,117.000,fork
2023,215,New Brunswick,47.134542,-65.833487,Northwest Miramichi River,SFA16,DAYEV,20.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,16,62.250,fork
2023,215,New Brunswick,47.134542,-65.833487,Northwest Miramichi River,SFA16,DAYEV,20.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,5,54.400,fork
2023,215,New Brunswick,47.134542,-65.833487,Northwest Miramichi River,SFA16,DAYEV,20.000,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,2,25.000,fork
2023,216,New Brunswick,47.015600,-65.838333,Northwest Miramichi River,SFA16,DAYEV,13.500,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,total
2023,216,New Brunswick,47.015600,-65.838333,Northwest Miramichi River,SFA16,DAYEV,13.500,Atlantic salmon,saumon atlantique,Salmo salar,161996,2,64.000,fork
2023,216,New Brunswick,47.015600,-65.838333,Northwest Miramichi River,SFA16,DAYEV,13.500,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,8,30.625,fork
2023,217,New Brunswick,46.879350,-66.037150,Little Southwest Miramichi River,SFA16,DAQHM,16.600,Atlantic salmon,saumon atlantique,Salmo salar,161996,11,67.727,fork
2023,217,New Brunswick,46.879350,-66.037150,Little Southwest Miramichi River,SFA16,DAQHM,16.600,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,10,58.500,fork
2023,217,New Brunswick,46.879350,-66.037150,Little Southwest Miramichi River,SFA16,DAQHM,16.600,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,4,66.500,fork
2023,23,New Brunswick,46.938217,-65.821650,Sutherland Brook,SFA16,DASFO,10.900,Atlantic salmon,saumon atlantique,Salmo salar,161996,19,84.895,fork
2023,23,New Brunswick,46.938217,-65.821650,Sutherland Brook,SFA16,DASFO,10.900,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,1,48.000,fork
2023,23,New Brunswick,46.938217,-65.821650,Sutherland Brook,SFA16,DASFO,10.900,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,90.000,fork
2023,23,New Brunswick,46.938217,-65.821650,Sutherland Brook,SFA16,DASFO,10.900,Sculpin (non specific),,,167196,6,81.833,fork
2023,23,New Brunswick,46.938217,-65.821650,Sutherland Brook,SFA16,DASFO,10.900,Suckers (non specific),catostomes (non spécifique),,163892,5,71.800,fork
2023,26,New Brunswick,47.055167,-65.832050,Northwest Miramichi River,SFA16,DAYEV,11.700,Atlantic salmon,saumon atlantique,Salmo salar,161996,12,79.417,fork
2023,26,New Brunswick,47.055167,-65.832050,Northwest Miramichi River,SFA16,DAYEV,11.700,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,8,41.500,fork
2023,30,New Brunswick,47.210137,-65.817433,Northwest Miramichi River,SFA16,DAYEV,15.200,Atlantic salmon,saumon atlantique,Salmo salar,161996,10,52.100,fork
2023,30,New Brunswick,47.210137,-65.817433,Northwest Miramichi River,SFA16,DAYEV,15.200,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,7,30.857,fork
2023,30,New Brunswick,47.210137,-65.817433,Northwest Miramichi River,SFA16,DAYEV,15.200,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,3,24.000,fork
2023,31,New Brunswick,47.167067,-65.955617,Northwest Miramichi River,SFA16,DAYEV,16.200,Atlantic salmon,saumon atlantique,Salmo salar,161996,51,74.392,fork
2023,31,New Brunswick,47.167067,-65.955617,Northwest Miramichi River,SFA16,DAYEV,16.200,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,7,64.143,fork
2023,33,New Brunswick,47.190500,-66.119717,Northwest Miramichi River,SFA16,DAYEV,19.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,22,75.045,fork
2023,34,New Brunswick,47.253083,-66.235950,Northwest Miramichi River,SFA16,DAYEV,16.900,Atlantic salmon,saumon atlantique,Salmo salar,161996,50,76.840,fork
2023,34,New Brunswick,47.253083,-66.235950,Northwest Miramichi River,SFA16,DAYEV,16.900,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,70.000,fork
2023,35,New Brunswick,47.271856,-66.321617,South Branch Northwest Miramichi River,SFA16,DAIMJ,15.600,Atlantic salmon,saumon atlantique,Salmo salar,161996,117,69.841,fork
2023,35,New Brunswick,47.271856,-66.321617,South Branch Northwest Miramichi River,SFA16,DAIMJ,15.600,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,5,89.000,fork
2023,38,New Brunswick,47.133033,-66.118517,North Branch Big Sevogle River,SFA16,DABUW,14.400,Atlantic salmon,saumon atlantique,Salmo salar,161996,46,66.652,fork
2023,39,New Brunswick,47.068733,-66.258667,South Branch Big Sevogle River,SFA16,DAIKJ,13.900,Atlantic salmon,saumon atlantique,Salmo salar,161996,22,71.273,fork
2023,39,New Brunswick,47.068733,-66.258667,South Branch Big Sevogle River,SFA16,DAIKJ,13.900,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,2,41.000,fork
2023,40,New Brunswick,47.041533,-65.889100,Little Sevogle River,SFA16,DAQGG,,Atlantic salmon,saumon atlantique,Salmo salar,161996,39,71.718,fork
2023,40,New Brunswick,47.041533,-65.889100,Little Sevogle River,SFA16,DAQGG,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,13,49.769,fork
2023,40,New Brunswick,47.041533,-65.889100,Little Sevogle River,SFA16,DAQGG,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,156.000,fork
2023,43,New Brunswick,46.937250,-65.907500,Little Southwest Miramichi River,SFA16,DAQHM,17.700,Atlantic salmon,saumon atlantique,Salmo salar,161996,7,55.714,fork
2023,43,New Brunswick,46.937250,-65.907500,Little Southwest Miramichi River,SFA16,DAQHM,17.700,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,6,38.500,fork
2023,43,New Brunswick,46.937250,-65.907500,Little Southwest Miramichi River,SFA16,DAQHM,17.700,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,1,19.000,fork
2023,43,New Brunswick,46.937250,-65.907500,Little Southwest Miramichi River,SFA16,DAQHM,17.700,Suckers (non specific),catostomes (non spécifique),,163892,1,32.000,fork
2023,44,New Brunswick,46.895767,-66.146867,Little Southwest Miramichi River,SFA16,DAQHM,16.800,Atlantic salmon,saumon atlantique,Salmo salar,161996,16,68.500,fork
2023,44,New Brunswick,46.895767,-66.146867,Little Southwest Miramichi River,SFA16,DAQHM,16.800,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,2,63.000,fork
2023,44,New Brunswick,46.895767,-66.146867,Little Southwest Miramichi River,SFA16,DAQHM,16.800,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,1,30.000,fork
2023,45,New Brunswick,46.960800,-66.559950,North PoleStream,SFA16,DAZMQ,14.200,Atlantic salmon,saumon atlantique,Salmo salar,161996,11,73.091,fork
2023,45,New Brunswick,46.960800,-66.559950,North PoleStream,SFA16,DAZMQ,14.200,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,8,49.875,fork
2023,45,New Brunswick,46.960800,-66.559950,North PoleStream,SFA16,DAZMQ,14.200,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,8,28.125,fork
2023,48,New Brunswick,46.822381,-66.109047,Renous River,SFA16,DAXAN,21.500,Atlantic salmon,saumon atlantique,Salmo salar,161996,18,60.444,fork
2023,48,New Brunswick,46.822381,-66.109047,Renous River,SFA16,DAXAN,21.500,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,7,54.857,fork
2023,48,New Brunswick,46.822381,-66.109047,Renous River,SFA16,DAXAN,21.500,Shiner (non-specific),,,2,1,33.000,fork
2023,52,New Brunswick,46.826783,-66.003883,Renous River,SFA16,DAXAN,16.300,Atlantic salmon,saumon atlantique,Salmo salar,161996,10,75.800,fork
2023,52,New Brunswick,46.826783,-66.003883,Renous River,SFA16,DAXAN,16.300,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,12,49.250,fork
2023,54,New Brunswick,46.796217,-66.199150,Renous River,SFA16,DAXAN,21.900,Atlantic salmon,saumon atlantique,Salmo salar,161996,15,58.800,fork
2023,54,New Brunswick,46.796217,-66.199150,Renous River,SFA16,DAXAN,21.900,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,2,62.500,fork
2023,58,New Brunswick,46.487367,-66.483700,Southwest Miramichi River,SFA16,DAIRE,23.700,Atlantic salmon,saumon atlantique,Salmo salar,161996,17,67.412,fork
2023,58,New Brunswick,46.487367,-66.483700,Southwest Miramichi River,SFA16,DAIRE,23.700,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,1,57.000,fork
2023,61,New Brunswick,46.609867,-65.891583,Southwest Miramichi River,SFA16,DAIRE,15.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,3,63.333,fork
2023,61,New Brunswick,46.609867,-65.891583,Southwest Miramichi River,SFA16,DAIRE,15.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,6,43.500,fork
2023,77,New Brunswick,46.405318,-66.111402,Cains River,SFA16,DAYOM,10.600,Atlantic salmon,saumon atlantique,Salmo salar,161996,18,77.611,fork
2023,77,New Brunswick,46.405318,-66.111402,Cains River,SFA16,DAYOM,10.600,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,6,36.667,fork
2023,77,New Brunswick,46.405318,-66.111402,Cains River,SFA16,DAYOM,10.600,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,74.000,fork
2023,77,New Brunswick,46.405318,-66.111402,Cains River,SFA16,DAYOM,10.600,Lake chub,méné de lac,Couesius plumbeus,163535,1,72.000,fork
2023,77,New Brunswick,46.405318,-66.111402,Cains River,SFA16,DAYOM,10.600,nine-spined stickleback,épinoche à neuf épines,Pungitius pungitius,166387,4,45.000,fork
2023,77,New Brunswick,46.405318,-66.111402,Cains River,SFA16,DAYOM,10.600,Sculpin (non specific),,,167196,3,55.667,fork
2023,78,New Brunswick,46.435050,-66.017367,Cains River,SFA16,DAYOM,13.900,Atlantic salmon,saumon atlantique,Salmo salar,161996,12,67.167,fork
2023,78,New Brunswick,46.435050,-66.017367,Cains River,SFA16,DAYOM,13.900,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,22,59.682,fork
2023,84,New Brunswick,46.460757,-66.407936,Burnt Land Brook,SFA16,DASOS,15.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,14,89.143,fork
2023,84,New Brunswick,46.460757,-66.407936,Burnt Land Brook,SFA16,DASOS,15.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,41,56.756,fork
2023,84,New Brunswick,46.460757,-66.407936,Burnt Land Brook,SFA16,DASOS,15.000,Suckers (non specific),catostomes (non spécifique),,163892,2,115.000,fork
2023,92,New Brunswick,46.688983,-66.635867,Rocky Brook,SFA16,DACKF,14.100,Atlantic salmon,saumon atlantique,Salmo salar,161996,97,60.797,fork
2023,92,New Brunswick,46.688983,-66.635867,Rocky Brook,SFA16,DACKF,14.100,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,1,73.000,fork
2023,92,New Brunswick,46.688983,-66.635867,Rocky Brook,SFA16,DACKF,14.100,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,60.000,fork
2024,103,New Brunswick,47.051700,-65.999070,South Branch Big Sevogle River,SFA16,DAIKJ,16.700,Atlantic salmon,saumon atlantique,Salmo salar,161996,18,83.778,fork
2024,103,New Brunswick,47.051700,-65.999070,South Branch Big Sevogle River,SFA16,DAIKJ,16.700,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,25,51.720,fork
2024,104,New Brunswick,47.137780,-65.975620,North Branch Big Sevogle River,SFA16,DABUW,23.200,Atlantic salmon,saumon atlantique,Salmo salar,161996,26,69.269,fork
2024,107,New Brunswick,46.964444,-66.622222,Tuadook River,SFA16,DATKW,18.200,American eel,anguille d'Amérique,Anguilla rostrata,161127,2,,total
2024,107,New Brunswick,46.964444,-66.622222,Tuadook River,SFA16,DATKW,18.200,Atlantic salmon,saumon atlantique,Salmo salar,161996,3,100.333,fork
2024,107,New Brunswick,46.964444,-66.622222,Tuadook River,SFA16,DATKW,18.200,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,5,48.200,fork
2024,107,New Brunswick,46.964444,-66.622222,Tuadook River,SFA16,DATKW,18.200,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,12,30.167,fork
2024,110,New Brunswick,46.530931,-65.854466,Cains River,SFA16,DAYOM,13.400,Atlantic salmon,saumon atlantique,Salmo salar,161996,32,94.781,fork
2024,110,New Brunswick,46.530931,-65.854466,Cains River,SFA16,DAYOM,13.400,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,21,35.238,fork
2024,110,New Brunswick,46.530931,-65.854466,Cains River,SFA16,DAYOM,13.400,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,2,42.500,fork
2024,115,New Brunswick,47.186590,-65.894450,Northwest Miramichi River,SFA16,DAYEV,16.700,Atlantic salmon,saumon atlantique,Salmo salar,161996,24,86.917,fork
2024,115,New Brunswick,47.186590,-65.894450,Northwest Miramichi River,SFA16,DAYEV,16.700,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,9,45.000,fork
2024,115,New Brunswick,47.186590,-65.894450,Northwest Miramichi River,SFA16,DAYEV,16.700,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,2,55.000,fork
2024,115,New Brunswick,47.186590,-65.894450,Northwest Miramichi River,SFA16,DAYEV,16.700,Lake chub,méné de lac,Couesius plumbeus,163535,9,43.889,fork
2024,115,New Brunswick,47.186590,-65.894450,Northwest Miramichi River,SFA16,DAYEV,16.700,White sucker,meunier noir,Catostomus commersoni,553273,1,59.000,fork
2024,116,New Brunswick,46.805180,-65.869870,Renous River,SFA16,DAXAN,22.500,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,total
2024,116,New Brunswick,46.805180,-65.869870,Renous River,SFA16,DAXAN,22.500,Atlantic salmon,saumon atlantique,Salmo salar,161996,2,83.000,fork
2024,116,New Brunswick,46.805180,-65.869870,Renous River,SFA16,DAXAN,22.500,Lake chub,méné de lac,Couesius plumbeus,163535,1,49.000,fork
2024,116,New Brunswick,46.805180,-65.869870,Renous River,SFA16,DAXAN,22.500,White sucker,meunier noir,Catostomus commersoni,553273,1,62.000,fork
2024,117,New Brunswick,46.793780,-65.954770,Dungarvon River,SFA16,DALFL,16.400,Atlantic salmon,saumon atlantique,Salmo salar,161996,24,68.167,fork
2024,117,New Brunswick,46.793780,-65.954770,Dungarvon River,SFA16,DALFL,16.400,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,24,38.458,fork
2024,117,New Brunswick,46.793780,-65.954770,Dungarvon River,SFA16,DALFL,16.400,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,2,30.000,fork
2024,119,New Brunswick,46.719520,-65.871670,Bartholomew River,SFA16,DBADS,18.800,Atlantic salmon,saumon atlantique,Salmo salar,161996,26,57.385,fork
2024,119,New Brunswick,46.719520,-65.871670,Bartholomew River,SFA16,DBADS,18.800,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,17,35.176,fork
2024,119,New Brunswick,46.719520,-65.871670,Bartholomew River,SFA16,DBADS,18.800,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,1,35.000,fork
2024,119,New Brunswick,46.719520,-65.871670,Bartholomew River,SFA16,DBADS,18.800,Lake chub,méné de lac,Couesius plumbeus,163535,3,32.000,fork
2024,119,New Brunswick,46.719520,-65.871670,Bartholomew River,SFA16,DBADS,18.800,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,1,59.000,fork
2024,121,New Brunswick,46.758441,-66.840046,Clearwater Brook,SFA16,DAGDP,10.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,71,60.721,fork
2024,121,New Brunswick,46.758441,-66.840046,Clearwater Brook,SFA16,DAGDP,10.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,1,25.000,fork
2024,121,New Brunswick,46.758441,-66.840046,Clearwater Brook,SFA16,DAGDP,10.000,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,11,63.455,fork
2024,145,New Brunswick,46.979722,-66.478056,North PoleStream,SFA16,DAZMQ,14.100,Atlantic salmon,saumon atlantique,Salmo salar,161996,27,91.333,fork
2024,145,New Brunswick,46.979722,-66.478056,North PoleStream,SFA16,DAZMQ,14.100,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,143.000,fork
2024,147,New Brunswick,46.967750,-66.369880,Lower North Branch Little Southwest Miramichi River,SFA16,DAUNV,17.300,Atlantic salmon,saumon atlantique,Salmo salar,161996,37,72.838,fork
2024,153,New Brunswick,47.094110,-66.312870,South Branch Big Sevogle River,SFA16,DAIKJ,9.500,Atlantic salmon,saumon atlantique,Salmo salar,161996,2,89.500,fork
2024,153,New Brunswick,47.094110,-66.312870,South Branch Big Sevogle River,SFA16,DAIKJ,9.500,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,2,55.000,fork
2024,153,New Brunswick,47.094110,-66.312870,South Branch Big Sevogle River,SFA16,DAIKJ,9.500,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,65.000,fork
2024,186,New Brunswick,46.821280,-66.642980,Dungarvon River,SFA16,DALFL,18.200,Atlantic salmon,saumon atlantique,Salmo salar,161996,41,69.366,fork
2024,186,New Brunswick,46.821280,-66.642980,Dungarvon River,SFA16,DALFL,18.200,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,1,67.000,fork
2024,186,New Brunswick,46.821280,-66.642980,Dungarvon River,SFA16,DALFL,18.200,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,4,78.000,fork
2024,190,New Brunswick,47.065767,-65.851817,Big Sevogle River,SFA16,DAQLQ,17.600,Atlantic salmon,saumon atlantique,Salmo salar,161996,15,65.133,fork
2024,190,New Brunswick,47.065767,-65.851817,Big Sevogle River,SFA16,DAQLQ,17.600,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,11,40.636,fork
2024,20,New Brunswick,47.191540,-65.905960,Little River,SFA16,DAQFK,13.700,Atlantic salmon,saumon atlantique,Salmo salar,161996,32,85.531,fork
2024,20,New Brunswick,47.191540,-65.905960,Little River,SFA16,DAQFK,13.700,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,10,31.700,fork
2024,20,New Brunswick,47.191540,-65.905960,Little River,SFA16,DAQFK,13.700,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,67.000,fork
2024,20,New Brunswick,47.191540,-65.905960,Little River,SFA16,DAQFK,13.700,Lake chub,méné de lac,Couesius plumbeus,163535,5,47.400,fork
2024,206,New Brunswick,46.562510,-67.290650,Salmon Brook,SFA16,DAYRT,12.500,Atlantic salmon,saumon atlantique,Salmo salar,161996,107,58.333,fork
2024,206,New Brunswick,46.562510,-67.290650,Salmon Brook,SFA16,DAYRT,12.500,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,12,52.667,fork
2024,206,New Brunswick,46.562510,-67.290650,Salmon Brook,SFA16,DAYRT,12.500,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,146.000,fork
2024,206,New Brunswick,46.562510,-67.290650,Salmon Brook,SFA16,DAYRT,12.500,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,11,61.364,fork
2024,210,New Brunswick,46.701204,-66.483488,Dungarvon River,SFA16,DALFL,16.800,Atlantic salmon,saumon atlantique,Salmo salar,161996,46,73.913,fork
2024,210,New Brunswick,46.701204,-66.483488,Dungarvon River,SFA16,DALFL,16.800,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,14,43.071,fork
2024,210,New Brunswick,46.701204,-66.483488,Dungarvon River,SFA16,DALFL,16.800,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,1,72.000,fork
2024,212,New Brunswick,46.318940,-66.288700,Cains River,SFA16,DAYOM,13.400,Atlantic salmon,saumon atlantique,Salmo salar,161996,21,56.857,fork
2024,212,New Brunswick,46.318940,-66.288700,Cains River,SFA16,DAYOM,13.400,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,9,38.000,fork
2024,212,New Brunswick,46.318940,-66.288700,Cains River,SFA16,DAYOM,13.400,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,1,47.000,fork
2024,212,New Brunswick,46.318940,-66.288700,Cains River,SFA16,DAYOM,13.400,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,2,34.500,fork
2024,213,New Brunswick,46.655090,-65.769490,Cains River,SFA16,DAYOM,15.500,Atlantic salmon,saumon atlantique,Salmo salar,161996,8,61.625,fork
2024,213,New Brunswick,46.655090,-65.769490,Cains River,SFA16,DAYOM,15.500,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,10,40.700,fork
2024,213,New Brunswick,46.655090,-65.769490,Cains River,SFA16,DAYOM,15.500,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,5,29.200,fork
2024,213,New Brunswick,46.655090,-65.769490,Cains River,SFA16,DAYOM,15.500,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,1,45.000,fork
2024,213,New Brunswick,46.655090,-65.769490,Cains River,SFA16,DAYOM,15.500,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,2,104.000,fork
2024,214,New Brunswick,46.791310,-66.477440,Renous River,SFA16,DAXAN,21.600,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,total
2024,214,New Brunswick,46.791310,-66.477440,Renous River,SFA16,DAXAN,21.600,Atlantic salmon,saumon atlantique,Salmo salar,161996,26,63.808,fork
2024,214,New Brunswick,46.791310,-66.477440,Renous River,SFA16,DAXAN,21.600,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,11,42.636,fork
2024,215,New Brunswick,47.134610,-65.833310,Northwest Miramichi River,SFA16,DAYEV,19.600,American eel,anguille d'Amérique,Anguilla rostrata,161127,3,,total
2024,215,New Brunswick,47.134610,-65.833310,Northwest Miramichi River,SFA16,DAYEV,19.600,Atlantic salmon,saumon atlantique,Salmo salar,161996,17,67.471,fork
2024,215,New Brunswick,47.134610,-65.833310,Northwest Miramichi River,SFA16,DAYEV,19.600,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,16,46.688,fork
2024,216,New Brunswick,47.015556,-65.838333,Northwest Miramichi River,SFA16,DAYEV,14.900,Atlantic salmon,saumon atlantique,Salmo salar,161996,14,57.929,fork
2024,216,New Brunswick,47.015556,-65.838333,Northwest Miramichi River,SFA16,DAYEV,14.900,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,4,35.750,fork
2024,216,New Brunswick,47.015556,-65.838333,Northwest Miramichi River,SFA16,DAYEV,14.900,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,1,49.000,fork
2024,217,New Brunswick,46.879310,-66.037120,Little Southwest Miramichi River,SFA16,DAQHM,22.100,American eel,anguille d'Amérique,Anguilla rostrata,161127,2,,total
2024,217,New Brunswick,46.879310,-66.037120,Little Southwest Miramichi River,SFA16,DAQHM,22.100,Atlantic salmon,saumon atlantique,Salmo salar,161996,9,92.222,fork
2024,217,New Brunswick,46.879310,-66.037120,Little Southwest Miramichi River,SFA16,DAQHM,22.100,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,4,57.250,fork
2024,218,New Brunswick,46.917500,-66.289167,Catamaran Brook,SFA16,DAESK,17.600,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,total
2024,218,New Brunswick,46.917500,-66.289167,Catamaran Brook,SFA16,DAESK,17.600,Atlantic salmon,saumon atlantique,Salmo salar,161996,31,64.742,fork
2024,218,New Brunswick,46.917500,-66.289167,Catamaran Brook,SFA16,DAESK,17.600,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,2,32.000,fork
2024,218,New Brunswick,46.917500,-66.289167,Catamaran Brook,SFA16,DAESK,17.600,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,58.000,fork
2024,218,New Brunswick,46.917500,-66.289167,Catamaran Brook,SFA16,DAESK,17.600,Lake chub,méné de lac,Couesius plumbeus,163535,2,50.000,fork
